,Open,High,Low,Close,Volume
2013-09-23,245,245.01,245,245.01,122669
2013-09-24,245.01,245.01,245.01,245.01,64684
2013-09-25,250,250,249,249,74392
2013-09-26,249,249.5,248.6,248.6,438165
2013-09-27,249,254,249,254,173962
2013-09-30,250,266.7,249,266.7,827316
2013-10-02,266.7,266.7,266.7,266.7,44540
2013-10-03,260,260,256.04,256.04,157767
2013-10-04,250,250,249.64,249.64,148709
2013-10-07,249.64,249.64,249.64,249.64,41019
2013-10-08,247,247,247,247,84046
2013-10-09,246,245.6,245.5,245.6,133645
2013-10-10,245.6,245.6,245.6,245.6,21806
2013-10-11,246,246,246,246,95824
2013-10-14,245.15,248,245.15,246.55,172329
2013-10-16,246.55,246.55,246.55,246.55,0
2013-10-17,246,251,246,250,1521933
2013-10-18,250,250,246.01,246.01,487713
2013-10-21,239.7,239.96,239.61,239.96,146359
2013-10-22,246.02,246.02,246.02,246.02,122537
2013-10-23,245.5,246.02,244.98,245,803494
2013-10-24,240.01,241,240,241,234940
2013-10-25,240.01,240.01,238,238,1093891
2013-10-28,238,240,238,240,635431
2013-10-29,238.08,240,238,240,174546
2013-10-30,232.8,240,239.9,240,798075
2013-10-31,234.11,252,234.11,252,347316
2013-11-01,259.5,246.78,246.53,246.53,80559
2013-11-04,240.5,240.5,240.5,240.5,41194
2013-11-05,247,247,240,240,145568
2013-11-06,240,240,240,240,81188
2013-11-07,238.61,243.5,238.61,243.5,92096
2013-11-08,238.05,238.55,238,238.55,366109
2013-11-11,238.55,238.55,238.55,238.55,32706
2013-11-12,238,238,238,238,35644
2013-11-13,235.5,235.5,235.11,235.11,133717
2013-11-14,235,235,233.01,233.01,895535
2013-11-15,230,230,230,230,45725
2013-11-18,233,238.55,232.85,235.01,150426
2013-11-19,232.65,236,232.65,235.05,190043
2013-11-20,232.05,241.98,232.05,241.98,920542
2013-11-21,239,250,239,250,400558
2013-11-22,253,259.99,253,259.99,280215
2013-11-25,250,260,259.99,260,366258
2013-11-26,260,260,260,260,560184
2013-11-27,260,260,260,260,270059
2013-11-28,260,260,251,260,151939
2013-11-29,260,260,260,260,354770
2013-12-02,250.21,260,250.21,260,283034
2013-12-03,260,262,250,262,868997
2013-12-04,260,260,260,260,833170
2013-12-05,260,260,260,260,709969
2013-12-06,260,260,260,260,68085
2013-12-09,258,259,258,259,436927
2013-12-10,258,260,258,260,81263
2013-12-11,260,260,260,260,38254
2013-12-12,255.05,258,255,256.29,210932
2013-12-13,256.9,256.9,255,255,55748
2013-12-16,253.1,255,247,247,210167
2013-12-17,240,240,235.01,235.01,99657
2013-12-18,236,240,236,240,320162
2013-12-19,240,240,240,240,112379
2013-12-20,240.01,240.01,240.01,240.01,72722
2013-12-23,235.74,236,235,236,591200
2013-12-24,235.6,235.6,235.5,235.5,85591
2013-12-27,236,236,233,233,138318
2013-12-30,236.9,236.9,236.9,236.9,70729
2013-12-31,238,241,236,236,101796
