,Open,High,Low,Close,Volume
2013-07-30,1.43,1.43,1.43,1.43,16712
2013-07-31,1.43,1.43,1.43,1.43,16342
2013-08-01,1.43,1.43,1.43,1.43,41874
2013-08-02,1.43,1.43,1.43,1.43,21043
2013-08-05,1.43,1.43,1.43,1.43,444
2013-08-06,1.43,1.43,1.43,1.43,66158
2013-08-07,1.43,1.43,1.43,1.43,20000
2013-08-12,1.43,1.43,1.43,1.43,24424
2013-08-13,1.4,1.4,1.4,1.4,156820
2013-08-14,1.4,1.4,1.4,1.4,31048
2013-08-15,1.4,1.4,1.4,1.4,44774
2013-08-16,1.54,1.54,1.54,1.54,240075
2013-08-19,1.5,1.5,1.41,1.41,310050
2013-08-20,1.41,1.41,1.41,1.41,1513
2013-08-21,1.41,1.41,1.41,1.41,8000
2013-08-22,1.41,1.41,1.41,1.41,200
2013-08-23,1.41,1.41,1.41,1.41,37438
2013-08-26,1.41,1.41,1.41,1.41,527
2013-08-27,1.41,1.41,1.41,1.41,653
2013-08-28,1.55,1.55,1.55,1.55,73128
2013-08-29,1.7,1.7,1.7,1.7,525294
2013-08-30,1.7,1.7,1.7,1.7,434878
2013-09-02,1.7,1.7,1.7,1.7,74100
2013-09-03,1.7,1.7,1.7,1.7,96944
2013-09-04,1.55,1.55,1.55,1.55,181390
2013-09-05,1.55,1.55,1.55,1.55,65610
2013-09-06,1.55,1.55,1.55,1.55,7000
2013-09-09,1.55,1.55,1.55,1.55,41289
2013-09-10,1.55,1.55,1.55,1.55,150432
2013-09-11,1.55,1.55,1.55,1.55,20456
2013-09-12,1.55,1.55,1.55,1.55,24690
2013-09-13,1.55,1.55,1.55,1.55,7200
2013-09-16,1.55,1.55,1.55,1.55,1158
2013-09-17,1.55,1.55,1.55,1.55,6500
2013-09-18,1.55,1.55,1.55,1.55,17442
2013-09-19,1.55,1.55,1.55,1.55,19832
2013-09-20,1.55,1.55,1.55,1.55,70509
2013-09-23,1.55,1.55,1.55,1.55,10045
2013-09-25,1.55,1.55,1.55,1.55,67
2013-09-26,1.55,1.55,1.55,1.55,57676
2013-09-27,1.65,1.65,1.65,1.65,121540
2013-09-30,1.65,1.65,1.65,1.65,0
2013-10-02,1.65,1.65,1.65,1.65,450
2013-10-03,1.65,1.65,1.65,1.65,20000
2013-10-04,1.65,1.65,1.65,1.65,298
2013-10-07,1.58,1.65,1.58,1.65,29550
2013-10-08,1.65,1.65,1.65,1.65,0
2013-10-09,1.65,1.65,1.65,1.65,4917
2013-10-10,1.65,1.65,1.65,1.65,28727
2013-10-11,1.65,1.65,1.65,1.65,200
2013-10-14,1.65,1.65,1.65,1.65,30500
2013-10-16,1.65,1.65,1.65,1.65,0
2013-10-17,1.65,1.65,1.65,1.65,3066
2013-10-18,1.65,1.65,1.65,1.65,10000
2013-10-22,1.65,1.65,1.65,1.65,0
2013-10-23,1.65,1.65,1.65,1.65,0
2013-10-24,1.65,1.65,1.65,1.65,6000
2013-10-28,1.65,1.65,1.65,1.65,10000
2013-10-29,1.65,1.65,1.65,1.65,0
2013-10-30,1.65,1.65,1.65,1.65,1471
2013-10-31,1.65,1.65,1.65,1.65,5407
2013-11-01,1.65,1.65,1.65,1.65,0
2013-11-04,1.57,1.57,1.5,1.5,400000
2013-11-05,1.5,1.55,1.5,1.55,406870
2013-11-06,1.55,1.57,1.55,1.57,358834
2013-11-07,1.57,1.57,1.57,1.57,66581
2013-11-08,1.57,1.57,1.57,1.57,19409
2013-11-11,1.57,1.57,1.57,1.57,61284
2013-11-12,1.57,1.57,1.57,1.57,215945
2013-11-13,1.5,1.5,1.5,1.5,253655
2013-11-14,1.57,1.57,1.57,1.57,100485
2013-11-15,1.64,1.64,1.64,1.64,107583
2013-11-18,1.56,1.56,1.56,1.56,348995
2013-11-19,1.63,1.63,1.63,1.63,64447
2013-11-20,1.63,1.63,1.63,1.63,48057
2013-11-21,1.55,1.55,1.55,1.55,170000
2013-11-22,1.48,1.55,1.5,1.55,197747
2013-11-25,1.55,1.55,1.55,1.55,55987
2013-11-26,1.55,1.55,1.55,1.55,50177
2013-11-27,1.62,1.62,1.55,1.55,27885
2013-11-28,1.55,1.55,1.55,1.55,1310
2013-11-29,1.55,1.55,1.55,1.55,0
2013-12-02,1.55,1.55,1.55,1.55,298
2013-12-03,1.55,1.55,1.55,1.55,46139
2013-12-04,1.55,1.55,1.55,1.55,65196
2013-12-05,1.55,1.55,1.55,1.55,15000
2013-12-06,1.55,1.55,1.55,1.55,1978
2013-12-09,1.55,1.55,1.55,1.55,298
2013-12-10,1.55,1.55,1.55,1.55,42652
2013-12-11,1.55,1.55,1.55,1.55,5230
2013-12-12,1.62,1.62,1.62,1.62,126550
2013-12-13,1.62,1.62,1.62,1.62,20770
2013-12-16,1.62,1.62,1.62,1.62,32648
2013-12-17,1.7,1.7,1.7,1.7,120979
2013-12-18,1.7,1.7,1.7,1.7,41687
2013-12-19,1.7,1.7,1.7,1.7,49100
2013-12-20,1.7,1.7,1.7,1.7,140150
2013-12-23,1.7,1.7,1.7,1.7,200
2013-12-24,1.7,1.7,1.7,1.7,20855
2013-12-27,1.7,1.7,1.7,1.7,0
2013-12-30,1.7,1.7,1.7,1.7,17000
2013-12-31,1.7,1.7,1.7,1.7,69447
2014-01-02,1.7,1.7,1.7,1.7,2
2014-01-03,1.7,1.7,1.7,1.7,0
2014-01-06,1.7,1.7,1.7,1.7,5000
2014-01-07,1.7,1.7,1.7,1.7,14903
2014-01-08,1.7,1.7,1.7,1.7,2206
2014-01-09,1.74,1.74,1.7,1.7,149991
2014-01-10,1.7,1.7,1.7,1.7,24100
2014-01-13,1.62,1.62,1.62,1.62,254211
2014-01-15,1.62,1.62,1.62,1.62,181392
2014-01-16,1.7,1.78,1.78,1.78,145750
2014-01-17,1.73,1.73,1.73,1.73,106587
2014-01-20,1.8,1.81,1.78,1.78,361976
2014-01-21,1.78,1.78,1.78,1.78,28311
2014-01-22,1.78,1.78,1.78,1.78,57170
2014-01-23,1.78,1.78,1.78,1.78,4732
2014-01-24,1.78,1.78,1.78,1.78,205000
2014-01-27,1.78,1.78,1.78,1.78,3235
2014-01-28,1.78,1.78,1.78,1.78,11000
2014-01-29,1.78,1.78,1.78,1.78,30824
2014-01-30,1.78,1.78,1.78,1.78,179854
2014-01-31,1.78,1.78,1.78,1.78,8148
2014-02-03,1.78,1.78,1.78,1.78,11775
2014-02-04,1.78,1.78,1.78,1.78,17000
2014-02-05,1.78,1.78,1.78,1.78,1440
2014-02-06,1.78,1.78,1.78,1.78,59287
2014-02-07,1.78,1.78,1.78,1.78,51633
2014-02-10,1.78,1.78,1.78,1.78,83098
2014-02-11,1.78,1.78,1.78,1.78,400
2014-02-12,1.78,1.78,1.78,1.78,28472
2014-02-13,1.75,1.75,1.75,1.75,113950
2014-02-14,1.75,1.75,1.75,1.75,300
2014-02-17,1.75,1.75,1.75,1.75,16000
2014-02-18,1.75,1.75,1.75,1.75,0
2014-02-19,1.75,1.75,1.75,1.75,12000
2014-02-20,1.75,1.75,1.75,1.75,50480
2014-02-21,1.67,1.67,1.67,1.67,74642
2014-02-24,1.67,1.67,1.67,1.67,83694
2014-02-25,1.67,1.67,1.67,1.67,97057
2014-02-26,1.59,1.67,1.59,1.67,100050
2014-02-27,1.67,1.67,1.67,1.67,13714
2014-02-28,1.67,1.67,1.67,1.67,3041
2014-03-03,1.59,1.59,1.59,1.59,137545
2014-03-04,1.54,1.54,1.52,1.52,200099
2014-03-05,1.5,1.5,1.5,1.5,93370
2014-03-06,1.5,1.5,1.5,1.5,2368
2014-03-07,1.5,1.5,1.5,1.5,70965
2014-03-10,1.5,1.5,1.5,1.5,24
2014-03-11,1.43,1.43,1.43,1.43,175300
2014-03-12,1.43,1.43,1.4,1.4,390002
2014-03-13,1.36,1.47,1.36,1.47,224809
2014-03-14,1.47,1.47,1.47,1.47,28315
2014-03-17,1.4,1.41,1.4,1.41,140744
2014-03-18,1.41,1.41,1.41,1.41,129075
2014-03-19,1.41,1.41,1.41,1.41,102884
2014-03-20,1.34,1.36,1.34,1.34,387544
2014-03-21,1.34,1.34,1.34,1.34,55350
2014-03-24,1.34,1.34,1.34,1.34,166796
2014-03-25,1.4,1.4,1.4,1.4,293208
2014-03-26,1.4,1.4,1.4,1.4,63296
2014-03-27,1.4,1.4,1.4,1.4,49120
2014-03-28,1.4,1.4,1.4,1.4,46960
2014-03-31,1.4,1.4,1.4,1.4,241009
2014-04-01,1.4,1.4,1.4,1.4,12667
2014-04-02,1.4,1.4,1.4,1.4,19996
2014-04-03,1.4,1.4,1.4,1.4,26279
2014-04-04,1.4,1.4,1.4,1.4,25968
2014-04-07,1.4,1.4,1.4,1.4,1920
2014-04-08,1.43,1.43,1.43,1.43,126226
2014-04-09,1.43,1.43,1.43,1.43,92543
2014-04-10,1.43,1.43,1.43,1.43,2503
2014-04-11,1.43,1.43,1.43,1.43,6002
2014-04-14,1.44,1.44,1.44,1.44,243057
2014-04-15,1.44,1.44,1.44,1.44,14717
2014-04-16,1.44,1.44,1.44,1.44,3000
2014-04-17,1.51,1.58,1.58,1.58,116727
2014-04-22,1.51,1.51,1.51,1.51,103000
2014-04-23,1.58,1.58,1.56,1.56,230278
