,Open,High,Low,Close,Volume
2013-02-21,25.25,25.25,25.25,25.25,187667
2013-02-22,24.2,24.2,22.8,22.8,808321
2013-02-25,20.65,22,20.59,22,993501
2013-02-26,21,23.49,21,23.49,1022710
2013-02-27,24,24,22.52,23.49,738408
2013-02-28,23,23,23,23,379600
2013-03-01,24.8,24.8,23,24.38,750321
2013-03-04,24.38,24.38,24.38,24.38,203339
2013-03-05,23.41,23.99,23.41,23.99,423924
2013-03-06,23.2,23.65,23.2,23.4,777934
2013-03-07,23.16,23.88,23.16,23.4,376538
2013-03-08,23.45,25,23.45,24,2285093
2013-03-11,24,24,24,24,317621
2013-03-12,24,24,24,24,138647
2013-03-13,23.99,23.99,23.99,23.99,335225
2013-03-14,23.99,23.99,23.99,23.99,130257
2013-03-15,23,23,23,23,535429
2013-03-18,23.1,24,23.1,24,1111823
2013-03-19,24,24.8,23.76,24,1332832
2013-03-20,24,24,23.54,23.54,1162967
2013-03-21,23.54,23.54,23.54,23.54,247916
2013-03-22,24.8,25,23.91,23.91,2683869
2013-03-25,25,25,25,25,366045
2013-03-26,24.95,24.95,24,24.4,914943
2013-03-27,24.3,25,24.3,24.5,1547483
2013-03-28,24.5,24.5,24.5,24.5,593383
2013-04-02,24.75,24.75,24.75,24.75,164743
2013-04-03,24.9,24.9,24.71,24.71,489141
2013-04-04,24.67,24.67,24.67,24.67,291234
2013-04-05,24.61,24.62,24.61,24.62,511460
2013-04-08,24.51,24.51,24.5,24.5,1516783
2013-04-09,24.52,25,24.52,25,512704
2013-04-10,25,25,23.5,24.5,1286368
2013-04-11,24.49,25.97,24.49,25.97,3199226
2013-04-12,25.97,25.97,25.97,25.97,180295
2013-04-15,25.97,25.97,25.97,25.97,196630
2013-04-16,25.97,25.97,25.97,25.97,69954
2013-04-17,25,25,25,25,433685
2013-04-18,24.01,24.01,23,23,1723116
2013-04-19,23,23,23,23,238778
2013-04-22,23,23,23,23,389110
2013-04-23,23,23,23,23,158246
2013-04-24,23,23,22,23,681382
2013-04-25,23.75,25,23.15,23.21,1803466
2013-04-26,24.5,25,23.5,23.5,1753010
2013-04-29,23.5,23.5,23.25,23.5,974067
2013-04-30,23.5,23.5,23.5,23.5,578566
2013-05-02,23.75,23.75,23.75,23.75,371526
2013-05-03,22.15,23.3,22.15,23.3,1116825
2013-05-06,23.3,23.3,23.3,23.3,125827
2013-05-07,23.31,23.31,23.3,23.3,2167411
2013-05-08,23.3,23.6,23.3,23.6,739336
2013-05-09,23.6,23.6,23.6,23.6,1391251
2013-05-10,23.6,23.77,23.6,23.77,1932765
2013-05-13,23.82,23.82,23.82,23.82,574222
2013-05-14,24,24.08,24,24.08,1249836
2013-05-15,24.07,24.3,24.01,24.01,841316
2013-05-16,24,24.2,23.95,24.2,899367
2013-05-17,24.2,24.2,24.2,24.2,201773
