,Open,High,Low,Close,Volume
2013-11-28,114.5,114.5,114.5,114.5,13476
2013-11-29,114.53,114.53,114.53,114.53,25670
2013-12-02,117.95,120,119.99,119.99,81629
2013-12-03,119,120,119,120,61451
2013-12-04,120,120,120,120,23168
2013-12-05,120,120,120,120,6633
2013-12-06,118.2,118.2,118.2,118.2,37229
2013-12-09,118.2,120,120,120,80071
2013-12-10,119.99,119.99,119.99,119.99,37878
2013-12-11,118.65,118.65,118.65,118.65,65942
2013-12-12,118.65,118.65,118.65,118.65,18353
2013-12-13,118.65,118.65,118.65,118.65,16281
2013-12-16,118.65,118.65,118.65,118.65,4592
2013-12-17,115.05,115.05,115.05,115.05,51943
2013-12-18,116.99,117,116.99,117,63696
2013-12-19,117,117,117,117,26564
2013-12-20,117,117,117,117,47280
2013-12-23,118.65,118.65,117,117,11325
2013-12-24,117,117,117,117,1210
2013-12-27,117,117,117,117,3502
2013-12-30,118.6,118.6,118.6,118.6,20227
2013-12-31,118.6,118.6,118.6,118.6,13538
2014-01-02,118.6,118.6,118.6,118.6,500
2014-01-03,115.62,115.7,115.62,115.7,23525
2014-01-06,115.7,115.7,115.7,115.7,13856
2014-01-07,115.7,115.7,115.7,115.7,33366
2014-01-08,111.72,111.72,111.72,111.72,34711
2014-01-09,117.3,117.3,117.3,117.3,81147
2014-01-10,117.3,117.3,117.3,117.3,39471
2014-01-13,114.53,120,119,119.8,183070
2014-01-15,120,120,120,120,32111
2014-01-16,120,120,120,120,87631
2014-01-17,120.21,120.21,120.21,120.21,40676
2014-01-20,120.24,120.24,120.24,120.24,69222
2014-01-21,122,122,122,122,51643
2014-01-22,121.89,121.89,121.8,121.8,60019
2014-01-23,122,122,122,122,75850
2014-01-24,122,122,122,122,3849
2014-01-27,121.5,121.5,121,121,73096
2014-01-28,120.12,120.15,120.12,120.15,53628
2014-01-29,120.15,120.15,120.15,120.15,86338
2014-01-30,120.15,120.15,120.15,120.15,25025
2014-01-31,120,123.5,120,123.5,168020
2014-02-03,123.5,123.5,123.5,123.5,11887
2014-02-04,123.5,123.5,123.5,123.5,6272
2014-02-05,121.15,123.8,121.15,123.8,43584
2014-02-06,122,122,122,122,44395
2014-02-07,123.99,123.99,122,122,133825
2014-02-10,122,122,122,122,11529
2014-02-11,122,122,122,122,23387
2014-02-12,125,125,125,125,76303
2014-02-13,124.98,125,124.98,125,70754
2014-02-14,120.2,125,119.5,125,238882
2014-02-17,122,122,122,122,23328
2014-02-18,122,122,122,122,21022
2014-02-19,122,122,122,122,17252
2014-02-20,120.1,122,120.1,122,114835
2014-02-21,122,122,122,122,33277
2014-02-24,122,122,122,122,6170
2014-02-25,124.85,124.85,124.85,124.85,27359
2014-02-26,124.85,124.85,124.85,124.85,38395
2014-02-27,124.85,124.85,124.85,124.85,8909
2014-02-28,125,125,124.85,124.85,3830
2014-03-03,120.2,120.2,120.14,120.14,48939
2014-03-04,120.14,120.14,120.14,120.14,18637
