,Open,High,Low,Close,Volume
2013-11-19,10.9,10.69,10.4,10.69,2239020
2013-11-20,10.99,10.79,10.48,10.79,1651802
2013-11-21,10.89,10.99,10.85,10.99,8114115
2013-11-22,10.55,11.06,10.55,11.05,3538033
2013-11-25,11.01,11.02,11.01,11.02,815073
2013-11-26,11.39,11.3,10.96,11.09,9542709
2013-11-27,11.1,11,10.92,10.99,1430436
2013-11-28,11,11.3,10.86,11.3,1746038
2013-11-29,11.29,11.29,11,11,586494
2013-12-02,11.43,11.36,11,11.36,1127520
2013-12-03,10.9,11.03,11,11,1296178
2013-12-04,11.2,11,10.9,11,5225310
2013-12-05,11.2,11.07,11,11.07,3976730
2013-12-06,11.1,11.12,11.1,11.12,1163949
2013-12-09,11.2,11.33,11.2,11.31,2964917
2013-12-10,11.3,11.4,11.3,11.34,4964076
2013-12-11,11.44,11.52,11.4,11.51,3983072
2013-12-12,11.32,11.6,11.4,11.55,8646034
2013-12-13,11.6,11.6,11.55,11.59,8900766
2013-12-16,11.6,11.75,11.4,11.5,3648558
2013-12-17,11.5,11.6,11.5,11.6,2799708
2013-12-18,11.69,12.18,11.5,11.55,5979211
2013-12-19,11.6,11.49,11.31,11.48,612771
2013-12-20,11.37,11.5,11.37,11.38,2229863
2013-12-23,11.5,11.54,11.48,11.5,7085088
2013-12-24,11.5,11.4,11.3,11.3,2628059
2013-12-27,11.5,11.5,11.18,11.22,6183129
2013-12-30,11.3,11.65,11.3,11.55,5192222
2013-12-31,11.7,11.7,11.5,11.7,780630
2014-01-02,11.61,11.61,11.3,11.3,2782365
2014-01-03,11.32,11.85,11.6,11.85,3435623
2014-01-06,11.83,11.99,11.7,11.86,2482406
2014-01-07,12,11.99,11.7,11.8,3233110
2014-01-08,11.5,11.89,11.7,11.85,2674908
2014-01-09,11.7,11.92,11.7,11.92,6739430
2014-01-10,12,12.12,11.9,12.12,2138140
2014-01-13,12.3,12.16,12,12.16,2831768
2014-01-15,12.29,12.25,12.03,12.15,4647779
2014-01-16,11.88,12.25,12.15,12.25,3403240
2014-01-17,12.45,12.3,12.2,12.23,2510333
2014-01-20,12.3,12.2,11.9,12,5273253
2014-01-21,11.91,12.28,12,12.27,897875
2014-01-22,12,12,11.9,11.9,1770093
2014-01-23,11.75,11.95,11.75,11.9,2095724
2014-01-24,11.8,11.98,11.75,11.9,3595449
2014-01-27,12.49,11.94,11.9,11.91,1539398
2014-01-28,12.11,11.9,11.8,11.9,3193761
2014-01-29,11.85,11.85,11.55,11.6,1753020
2014-01-30,11.89,11.55,11.43,11.51,1027743
2014-01-31,11.85,11.6,11.5,11.6,672853
2014-02-03,11.6,11.8,11.6,11.7,1652964
2014-02-04,11.99,11.65,11.61,11.61,1077544
2014-02-05,12,12,11.62,11.64,2906830
2014-02-06,11.7,11.8,11.7,11.73,1549820
2014-02-07,11.75,11.8,11.64,11.64,3072628
