,Open,High,Low,Close,Volume
2010-05-17,36.58,36.58,34.01,34.01,3319456
2010-05-18,32.31,32.5,32.31,32.31,5191437
2010-05-19,30.7,32,30.7,30.8,3698348
2010-05-20,29.5,30,29.5,29.7,2133180
2010-05-21,29.75,30.05,29.69,29.69,1295905
2010-05-24,29.86,29.86,29,29,823416
2010-05-25,29,30,28,29,658040
2010-05-26,28.01,28.01,28.01,28.01,1262399
2010-05-27,29,29.4,29,29.4,850554
2010-05-28,29.9,30.86,29.9,30.8,1203859
2010-06-01,30.92,30.92,30.92,30.92,695566
2010-06-02,29.97,29.97,29.95,29.95,587115
2010-06-03,29.89,29.89,29.51,29.51,407172
2010-06-04,29.89,29.98,29.6,29.9,1638350
2010-06-07,28.57,28.57,28.57,28.57,563107
2010-06-08,27.52,27.57,27.52,27.57,512674
2010-06-09,26.5,28.2,26.5,27.57,189331
2010-06-10,26.9,26.95,26.8,26.95,499475
2010-06-11,27,27.44,27,27.44,512199
2010-06-14,27,27,26.07,26.07,1001364
2010-06-15,26.01,26.01,26,26,354539
2010-06-16,26,26.1,26,26.1,533137
2010-06-17,26.4,27.4,26.4,27.4,621804
2010-06-18,28.77,28.77,28.77,28.77,913365
2010-06-21,29.89,29.89,29.89,29.89,202251
2010-06-22,28.4,28.4,28.4,28.4,517373
2010-06-23,28.39,28.39,28.39,28.39,380951
2010-06-24,27.01,27.01,27.01,27.01,209673
2010-06-25,26.25,26.25,26,26.05,638263
2010-06-28,26.05,27.35,26.05,27.35,560514
2010-06-29,28.59,28.59,28.59,28.59,510737
2010-06-30,27.51,27.51,27.17,27.17,1139627
2010-07-01,27.5,27.5,27.01,27.01,502931
2010-07-02,27.5,27.54,27.5,27.54,296281
2010-07-05,27,27,26.76,26.76,745515
2010-07-06,27,27,26.51,26.76,294252
2010-07-07,26.78,26.78,26.76,26.76,328093
2010-07-08,26.7,26.7,26.7,26.7,241249
2010-07-09,26.7,26.7,26,26.7,166776
2010-07-12,25.88,25.88,25.88,25.88,174779
2010-07-13,25.99,26.19,25.88,25.88,420378
2010-07-14,25.9,26.44,25.88,25.88,537519
2010-07-15,25.01,27.17,25.01,25.88,317890
2010-07-16,26.7,26.7,25.5,25.88,322421
2010-07-19,25.8,25.8,25.8,25.8,313716
2010-07-20,27,27,27,27,375910
2010-07-21,27.25,28.35,27.25,28.35,902143
2010-07-22,29.76,29.76,29.76,29.76,740476
2010-07-23,29,29,29,29,795616
2010-07-26,29,29,29,29,770753
2010-07-27,29,29.4,29,29.4,1094670
2010-07-28,29.05,29.05,29,29,1034853
2010-07-29,29,29,29,29,535645
2010-07-30,29,29,27.55,29,2847715
2010-08-02,28.5,29,28,29,153815
2010-08-03,29,29,29,29,412967
2010-08-04,28.5,29,28.5,28.57,722224
2010-08-05,29,29,29,29,25333
2010-08-06,28.01,29,28.01,29,250001
2010-08-09,28.5,28.5,28.5,28.5,431872
2010-08-10,28.35,28.4,28.35,28.4,775359
2010-08-11,28.5,28.5,28.5,28.5,442156
2010-08-12,29,29,29,29,635470
2010-08-13,29,29,28.53,28.6,656387
2010-08-16,28,29,28,29,326172
2010-08-17,29.3,29.3,29.08,29.08,679200
2010-08-18,29.02,29.5,29.02,29.08,326616
2010-08-19,29.13,29.3,29.13,29.3,586597
2010-08-20,29.38,29.4,29.38,29.4,316886
2010-08-23,29.3,29.3,28.91,28.91,1043398
2010-08-24,27.61,27.61,27.47,27.47,664602
2010-08-25,27.47,28,27,27.47,217731
2010-08-26,26.2,27.47,26.2,27.47,158815
2010-08-27,27,27.47,26.42,27.47,226853
2010-08-30,27.4,27.4,27.4,27.4,752216
2010-08-31,27,27.5,26.9,27.4,394312
2010-09-01,27,27.4,26.13,27.4,351906
2010-09-02,26.35,26.35,26.35,26.35,261320
2010-09-03,26.5,26.5,26.5,26.5,207571
2010-09-06,25.27,27.42,25.27,26.5,337550
2010-09-07,26,26,26,26,278752
2010-09-08,26,27,26,26,162467
2010-09-13,25.01,26,24.7,26,179348
2010-09-14,25.5,26,24.7,26,230895
2010-09-15,24.8,24.85,24.7,24.85,596010
2010-09-16,23.76,23.76,23.61,23.61,1133844
2010-09-17,23.61,23.61,23.01,23.61,205136
2010-09-20,24,24,23.95,24,663662
2010-09-21,23.7,24,23.7,23.99,937386
2010-09-22,23.99,23.99,23.99,23.99,250443
2010-09-23,23.95,24,23.95,23.99,746391
2010-09-24,23.99,23.99,23.99,23.99,302900
2010-09-27,23.99,23.99,23.99,23.99,110373
2010-09-28,23.02,23.02,23.02,23.02,450999
2010-09-29,23.06,24.17,23.06,24.17,205048
2010-09-30,25.37,25.37,25.37,25.37,700829
2010-10-04,26,26,26,26,283811
2010-10-05,26.92,27.3,26.92,27.3,711652
2010-10-06,27.98,27.98,26,27.65,1474505
2010-10-07,27.65,27.65,27.65,27.65,173470
2010-10-08,26.27,26.27,26.27,26.27,134299
2010-10-11,27,27.52,27,27.52,819988
2010-10-12,27.89,28.89,27.65,28.89,2069207
2010-10-13,30.3,30.33,28.8,30.32,3602156
2010-10-14,31.48,31.7,31.48,31.7,6921053
2010-10-15,32,33,32,33,1131548
2010-10-18,32.95,33.02,31.35,31.35,2995786
2010-10-19,30.05,30.05,29.79,29.79,2268961
2010-10-20,29.01,29.01,28.31,28.31,1677759
2010-10-21,28,28,28,28,484957
2010-10-22,29,29,29,29,350503
2010-10-25,30,30,30,30,325614
2010-10-26,30,30.01,30,30.01,463738
2010-10-27,30.01,30.01,30,30,380563
2010-10-28,30.01,30.5,30,30.5,2827289
2010-10-29,30.4,30.4,29.55,29.56,1591831
2010-11-01,29.56,29.56,29.56,29.56,55901
2010-11-02,29.56,29.56,29.56,29.56,78014
2010-11-03,29.56,29.56,29.56,29.56,135946
2010-11-04,29.56,29.56,29.56,29.56,213528
2010-11-05,29.56,29.56,29.56,29.56,156752
2010-11-08,28.1,28.89,28.09,28.89,714044
2010-11-09,28,28,28,28,262102
2010-11-10,29,29,29,29,347609
2010-11-11,29.06,29.06,29.06,29.06,319589
2010-11-12,29.06,29.06,29.06,29.06,154788
2010-11-15,27.8,27.8,27.8,27.8,190993
2010-11-18,29,29,29,29,303433
2010-11-19,29,29,29,29,131543
2010-11-22,27.62,27.62,27.62,27.62,5039037
2010-11-23,27.62,27.62,27.62,27.62,490004
2010-11-24,27.62,27.62,27.62,27.62,203688
2010-11-25,27.2,27.2,27.2,27.2,404506
2010-11-26,27.2,27.2,27.2,27.2,114132
2010-11-29,27.2,27.2,27.2,27.2,176033
2010-11-30,27.2,27.2,27.2,27.2,202463
2010-12-01,27,27,26,26.5,1478011
2010-12-02,27.2,27.5,27.2,27.5,666561
2010-12-03,27.45,27.55,27.45,27.55,301675
2010-12-06,27.55,27.55,27.55,27.55,172018
2010-12-07,27,27,26.5,26.5,499919
2010-12-08,26.65,26.65,26.11,26.11,718954
2010-12-09,26.11,26.11,26.11,26.11,200030
2010-12-10,27,27,27,27,184108
2010-12-13,26.5,26.5,26.5,26.5,460989
2010-12-14,26.5,26.5,26.5,26.5,742576
2010-12-15,26.5,26.8,26.5,26.8,501125
2010-12-16,27,27,26.5,27,848887
2010-12-17,27,27,27,27,68457
2010-12-20,27,27,26.5,26.5,752548
2010-12-21,26.5,26.5,26.06,26.06,997779
2010-12-22,26.01,26.01,26,26,485478
2010-12-23,26.5,27,26.5,27,471914
2010-12-24,26.8,26.8,26.8,26.8,404345
2010-12-29,25.62,25.62,25.62,25.62,179833
2010-12-30,25.62,25.62,25.62,25.62,53713
2010-12-31,25.62,25.62,25.62,25.62,157261
2011-01-04,25.99,26.8,25.99,26.8,441465
2011-01-05,28,28,28,28,187928
2011-01-06,28.5,29,28.5,29,1048002
2011-01-07,29,29,29,29,111431
2011-01-10,29,29,29,29,221185
2011-01-11,27.8,27.9,27.55,27.85,720224
2011-01-12,27.49,28,27.49,28,326736
2011-01-13,28,28,28,28,436997
2011-01-14,28.2,28.39,27.05,27.05,1211115
2011-01-17,27,27,27,27,497566
2011-01-18,27,27,27,27,265270
2011-01-19,27,27,27,27,138282
2011-01-20,27.6,27.6,27.6,27.6,262045
2011-01-21,27.6,27.6,27.6,27.6,76182
2011-01-24,28,28.9,28,28,2265385
2011-01-25,28.1,29.3,28.1,28.3,4258224
2011-01-26,28.3,28.3,28.3,28.3,191480
2011-01-27,28,28,28,28,313503
2011-01-28,28.5,28.5,27.55,28,540160
2011-01-31,28,28,28,28,119424
2011-02-01,28,28,28,28,622992
2011-02-02,28.5,28.99,28.5,28.99,657800
2011-02-03,28.2,29.48,28.2,29.2,1883175
2011-02-04,29.2,29.2,29.2,29.2,87698
