,Open,High,Low,Close,Volume
2010-08-24,46.96,47,45,45,439416
2010-08-25,44,45,42.75,45,75137
2010-08-26,42.75,46,42.75,45,46196
2010-08-27,42.76,45,42.75,45,15250
2010-08-30,42.75,45,42.75,45,85997
2010-08-31,43,45,42.76,45,22185
2010-09-01,45,45,42.75,45,10131
2010-09-02,42.75,45,42.75,45,77141
2010-09-03,43,45,42.75,45,10025
2010-09-06,42.89,45,42.75,45,580
2010-09-07,45,45,42.75,45,11055
2010-09-08,42.75,45,42.75,45,1499
2010-09-13,44.99,44.99,44.99,44.99,204569
2010-09-14,42.75,44.99,42.75,44.99,49873
2010-09-15,42.75,44.99,42.75,44.99,1593
2010-09-16,42.75,42.75,42.75,42.75,536933
2010-09-17,40.62,42.75,40.62,42.75,76583
2010-09-20,40.62,40.62,40.62,40.62,139391
2010-09-21,39,39,39,39,286830
2010-09-22,39,40.95,39,40.95,1088808
2010-09-23,39,40.95,38.93,40.95,81141
2010-09-24,40.95,40.95,40.95,40.95,14542
2010-09-27,40.95,40.95,40.95,40.95,51724
2010-09-28,40.95,40.95,40.95,40.95,3829
2010-09-29,40.95,40.95,40.95,40.95,71908
2010-09-30,40.95,40.95,40.95,40.95,28955
2010-10-04,40.95,40.95,40.95,40.95,14904
2010-10-05,39.45,39.45,39.45,39.45,4715
2010-10-06,37.48,37.48,37.48,37.48,110997
2010-10-07,39.35,39.35,39.35,39.35,91576
2010-10-08,39.35,39.35,39.35,39.35,10071
2010-10-11,39.35,39.35,39.35,39.35,8361
2010-10-12,39.35,39.35,39.35,39.35,4755
2010-10-13,37.39,37.39,37.39,37.39,139836
2010-10-14,37.39,37.39,37.39,37.39,44176
2010-10-15,37.39,37.39,37.39,37.39,16000
2010-10-18,37.39,37.39,37.39,37.39,167486
2010-10-19,38.05,38.05,38.05,38.05,69669
2010-10-20,38,38,37.9,37.9,226767
2010-10-21,37.9,39.79,37.9,39.79,309890
2010-10-22,39.79,39.79,39.79,39.79,73544
2010-10-25,39.79,39.79,39.79,39.79,10283
2010-10-26,40.98,40.98,40.98,40.98,85821
2010-10-27,40.98,40.98,40.98,40.98,9652
2010-10-28,40.98,40.98,40.98,40.98,1257
2010-10-29,40.98,40.98,40.98,40.98,3398
2010-11-01,40.98,40.98,40.98,40.98,24389
2010-11-02,40.98,40.98,40.98,40.98,3120
2010-11-03,40.98,40.98,40.98,40.98,34177
2010-11-04,40.98,40.98,40.98,40.98,14308
2010-11-05,40.98,40.98,40.98,40.98,2020
2010-11-08,40.98,40.98,40.98,40.98,42246
2010-11-09,40.98,40.98,40.98,40.98,12078
2010-11-10,38.94,38.94,38.94,38.94,93255
2010-11-11,38,38,38,38,517646
2010-11-12,36.51,36.63,36.51,36.63,3901516
2010-11-15,36.63,36.63,36.63,36.63,18560
2010-11-18,36.63,36.63,36.63,36.63,25880
2010-11-19,36.63,36.63,36.63,36.63,28003
2010-11-22,36.63,36.63,36.63,36.63,43826
2010-11-23,36.63,36.63,36.63,36.63,6002
2010-11-24,36.63,36.63,36.63,36.63,17975
2010-11-25,36.63,36.63,36.63,36.63,7580
